stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000162749,9606.ENSP00000216160,TNFRSF1A,TAB1,9606,0.835,0,0,0.0,0.049,0.0,0.5,0.681
9606.ENSP00000162749,9606.ENSP00000226574,TNFRSF1A,NFKB1,9606,0.848,0,0,0.0,0.063,0.0,0.0,0.844
9606.ENSP00000162749,9606.ENSP00000259075,TNFRSF1A,TANK,9606,0.997,0,0,0.0,0.047,0.994,0.0,0.597
9606.ENSP00000162749,9606.ENSP00000348632,TNFRSF1A,RBCK1,9606,0.998,0,0,0.0,0.061,0.994,0.5,0.667
9606.ENSP00000162749,9606.ENSP00000315112,TNFRSF1A,RNF31,9606,0.998,0,0,0.0,0.056,0.994,0.5,0.591
9606.ENSP00000162749,9606.ENSP00000259808,TNFRSF1A,RIPK1,9606,0.999,0,0,0.0,0.111,0.994,0.9,0.997
9606.ENSP00000162749,9606.ENSP00000247668,TNFRSF1A,TRAF2,9606,0.999,0,0,0.0,0.0,0.994,0.9,0.992
9606.ENSP00000162749,9606.ENSP00000483825,TNFRSF1A,IKBKG,9606,0.999,0,0,0.0,0.044,0.994,0.5,0.904
9606.ENSP00000216160,9606.ENSP00000348632,TAB1,RBCK1,9606,0.721,0,0,0.0,0.108,0.0,0.5,0.425
9606.ENSP00000216160,9606.ENSP00000226574,TAB1,NFKB1,9606,0.737,0,0,0.0,0.069,0.091,0.5,0.453
9606.ENSP00000216160,9606.ENSP00000216797,TAB1,NFKBIA,9606,0.801,0,0,0.0,0.055,0.091,0.5,0.591
9606.ENSP00000216160,9606.ENSP00000315112,TAB1,RNF31,9606,0.828,0,0,0.0,0.062,0.14,0.5,0.624
9606.ENSP00000216160,9606.ENSP00000247668,TAB1,TRAF2,9606,0.975,0,0,0.0,0.093,0.452,0.9,0.558
9606.ENSP00000216160,9606.ENSP00000259808,TAB1,RIPK1,9606,0.983,0,0,0.0,0.066,0.436,0.9,0.719
9606.ENSP00000216160,9606.ENSP00000483825,TAB1,IKBKG,9606,0.999,0,0,0.0,0.099,0.994,0.9,0.797
9606.ENSP00000216797,9606.ENSP00000354158,NFKBIA,ERC1,9606,0.728,0,0,0.0,0.0,0.295,0.0,0.63
9606.ENSP00000216797,9606.ENSP00000247668,NFKBIA,TRAF2,9606,0.761,0,0,0.0,0.063,0.045,0.5,0.529
9606.ENSP00000216797,9606.ENSP00000259808,NFKBIA,RIPK1,9606,0.804,0,0,0.0,0.05,0.095,0.5,0.599
9606.ENSP00000216797,9606.ENSP00000483825,NFKBIA,IKBKG,9606,0.999,0,0,0.0,0.111,0.928,0.9,0.936
9606.ENSP00000216797,9606.ENSP00000226574,NFKBIA,NFKB1,9606,0.999,0,0,0.0,0.242,0.997,0.9,0.986
9606.ENSP00000226574,9606.ENSP00000247668,NFKB1,TRAF2,9606,0.718,0,0,0.0,0.083,0.045,0.5,0.433
9606.ENSP00000226574,9606.ENSP00000259808,NFKB1,RIPK1,9606,0.895,0,0,0.0,0.192,0.095,0.5,0.748
9606.ENSP00000226574,9606.ENSP00000483825,NFKB1,IKBKG,9606,0.999,0,0,0.0,0.078,0.808,0.9,0.953
9606.ENSP00000247668,9606.ENSP00000348632,TRAF2,RBCK1,9606,0.929,0,0,0.0,0.066,0.0,0.9,0.303
9606.ENSP00000247668,9606.ENSP00000315112,TRAF2,RNF31,9606,0.958,0,0,0.0,0.057,0.362,0.9,0.394
9606.ENSP00000247668,9606.ENSP00000259075,TRAF2,TANK,9606,0.973,0,0,0.0,0.0,0.894,0.5,0.535
9606.ENSP00000247668,9606.ENSP00000259808,TRAF2,RIPK1,9606,0.999,0,0,0.0,0.075,0.994,0.9,0.994
9606.ENSP00000247668,9606.ENSP00000483825,TRAF2,IKBKG,9606,0.999,0,0,0.0,0.147,0.796,0.9,0.958
9606.ENSP00000259075,9606.ENSP00000259808,TANK,RIPK1,9606,0.836,0,0,0.0,0.054,0.095,0.0,0.824
9606.ENSP00000259075,9606.ENSP00000483825,TANK,IKBKG,9606,0.999,0,0,0.0,0.068,0.836,0.9,0.99
9606.ENSP00000259808,9606.ENSP00000348632,RIPK1,RBCK1,9606,0.986,0,0,0.0,0.056,0.51,0.9,0.734
9606.ENSP00000259808,9606.ENSP00000315112,RIPK1,RNF31,9606,0.993,0,0,0.0,0.074,0.624,0.9,0.823
9606.ENSP00000259808,9606.ENSP00000483825,RIPK1,IKBKG,9606,0.999,0,0,0.0,0.105,0.994,0.9,0.994
9606.ENSP00000315112,9606.ENSP00000348632,RNF31,RBCK1,9606,0.999,0,0,0.0,0.216,0.999,0.9,0.998
9606.ENSP00000315112,9606.ENSP00000483825,RNF31,IKBKG,9606,0.999,0,0,0.0,0.067,0.994,0.5,0.888
9606.ENSP00000348632,9606.ENSP00000483825,RBCK1,IKBKG,9606,0.999,0,0,0.0,0.102,0.994,0.5,0.812
9606.ENSP00000354158,9606.ENSP00000483825,ERC1,IKBKG,9606,0.999,0,0,0.0,0.042,0.516,0.9,0.984
9606.ENSP00000278568,9606.ENSP00000339916,PAK1,LIMK2,9606,0.916,0,0,0.0,0.049,0.071,0.9,0.168
9606.ENSP00000278568,9606.ENSP00000314067,PAK1,PAK2,9606,0.952,0,0,0.053,0.056,0.527,0.9,0.051
9606.ENSP00000278568,9606.ENSP00000336740,PAK1,LIMK1,9606,0.967,0,0,0.0,0.049,0.314,0.9,0.555
9606.ENSP00000298159,9606.ENSP00000469413,CFL2,PAK4,9606,0.755,0,0,0.0,0.042,0.07,0.0,0.747
9606.ENSP00000298159,9606.ENSP00000382697,CFL2,ROCK1,9606,0.802,0,0,0.0,0.063,0.071,0.0,0.79
9606.ENSP00000298159,9606.ENSP00000432660,CFL2,CFL1,9606,0.972,0,0,0.051,0.056,0.731,0.9,0.05
9606.ENSP00000298159,9606.ENSP00000339916,CFL2,LIMK2,9606,0.99,0,0,0.0,0.066,0.13,0.9,0.9
9606.ENSP00000298159,9606.ENSP00000315713,CFL2,SSH1,9606,0.995,0,0,0.0,0.0,0.128,0.9,0.948
9606.ENSP00000298159,9606.ENSP00000336740,CFL2,LIMK1,9606,0.998,0,0,0.0,0.068,0.13,0.9,0.982
9606.ENSP00000314067,9606.ENSP00000339916,PAK2,LIMK2,9606,0.91,0,0,0.0,0.06,0.071,0.9,0.093
9606.ENSP00000314067,9606.ENSP00000336740,PAK2,LIMK1,9606,0.944,0,0,0.0,0.049,0.381,0.9,0.173
9606.ENSP00000315713,9606.ENSP00000336740,SSH1,LIMK1,9606,0.962,0,0,0.0,0.132,0.376,0.0,0.936
9606.ENSP00000315713,9606.ENSP00000432660,SSH1,CFL1,9606,0.998,0,0,0.0,0.0,0.659,0.9,0.949
9606.ENSP00000336740,9606.ENSP00000382697,LIMK1,ROCK1,9606,0.94,0,0,0.0,0.047,0.131,0.9,0.369
9606.ENSP00000336740,9606.ENSP00000453858,LIMK1,PAK6,9606,0.942,0,0,0.0,0.042,0.317,0.9,0.218
9606.ENSP00000336740,9606.ENSP00000339916,LIMK1,LIMK2,9606,0.962,0,0,0.069,0.0,0.611,0.9,0.098
9606.ENSP00000336740,9606.ENSP00000469413,LIMK1,PAK4,9606,0.968,0,0,0.0,0.067,0.317,0.9,0.568
9606.ENSP00000336740,9606.ENSP00000363708,LIMK1,BMPR2,9606,0.989,0,0,0.0,0.06,0.292,0.9,0.854
9606.ENSP00000336740,9606.ENSP00000432660,LIMK1,CFL1,9606,0.999,0,0,0.0,0.069,0.987,0.9,0.982
9606.ENSP00000339916,9606.ENSP00000453858,LIMK2,PAK6,9606,0.912,0,0,0.0,0.049,0.076,0.9,0.12
9606.ENSP00000339916,9606.ENSP00000469413,LIMK2,PAK4,9606,0.943,0,0,0.0,0.0,0.076,0.9,0.436
9606.ENSP00000339916,9606.ENSP00000382697,LIMK2,ROCK1,9606,0.967,0,0,0.0,0.047,0.555,0.9,0.322
9606.ENSP00000339916,9606.ENSP00000432660,LIMK2,CFL1,9606,0.995,0,0,0.0,0.066,0.555,0.9,0.899
9606.ENSP00000382697,9606.ENSP00000432660,ROCK1,CFL1,9606,0.924,0,0,0.0,0.059,0.314,0.5,0.793
9606.ENSP00000432660,9606.ENSP00000469413,CFL1,PAK4,9606,0.755,0,0,0.0,0.053,0.07,0.0,0.744
9606.ENSP00000453858,9606.ENSP00000469413,PAK6,PAK4,9606,0.938,0,0,0.064,0.042,0.82,0.4,0.465
9606.ENSP00000211998,9606.ENSP00000360305,VCL,PDLIM1,9606,0.706,0,0,0.0,0.185,0.131,0.0,0.619
9606.ENSP00000211998,9606.ENSP00000293379,VCL,ITGA5,9606,0.78,0,0,0.0,0.115,0.292,0.0,0.677
9606.ENSP00000211998,9606.ENSP00000384515,VCL,PARVB,9606,0.864,0,0,0.0,0.074,0.0,0.0,0.859
9606.ENSP00000211998,9606.ENSP00000379350,VCL,ITGB1,9606,0.966,0,0,0.0,0.318,0.26,0.0,0.938
9606.ENSP00000211998,9606.ENSP00000494750,VCL,ACTB,9606,0.984,0,0,0.0,0.1,0.105,0.9,0.826
9606.ENSP00000211998,9606.ENSP00000458162,VCL,ACTG1,9606,0.99,0,0,0.0,0.096,0.23,0.9,0.875
9606.ENSP00000211998,9606.ENSP00000304669,VCL,CTNNA1,9606,0.999,0,0,0.0,0.083,0.982,0.9,0.614
9606.ENSP00000211998,9606.ENSP00000252699,VCL,ACTN4,9606,0.999,0,0,0.0,0.124,0.912,0.9,0.964
9606.ENSP00000211998,9606.ENSP00000324422,VCL,ZYX,9606,0.999,0,0,0.0,0.192,0.183,0.0,0.999
9606.ENSP00000211998,9606.ENSP00000377941,VCL,ACTN1,9606,0.999,0,0,0.0,0.447,0.912,0.9,0.893
9606.ENSP00000252699,9606.ENSP00000293379,ACTN4,ITGA5,9606,0.922,0,0,0.0,0.126,0.0,0.9,0.183
9606.ENSP00000252699,9606.ENSP00000304669,ACTN4,CTNNA1,9606,0.94,0,0,0.0,0.14,0.11,0.9,0.308
9606.ENSP00000252699,9606.ENSP00000379350,ACTN4,ITGB1,9606,0.96,0,0,0.0,0.067,0.091,0.9,0.589
9606.ENSP00000252699,9606.ENSP00000458162,ACTN4,ACTG1,9606,0.97,0,0,0.0,0.127,0.125,0.9,0.665
9606.ENSP00000252699,9606.ENSP00000360305,ACTN4,PDLIM1,9606,0.97,0,0,0.0,0.163,0.818,0.0,0.821
9606.ENSP00000252699,9606.ENSP00000494750,ACTN4,ACTB,9606,0.971,0,0,0.0,0.124,0.249,0.9,0.621
9606.ENSP00000252699,9606.ENSP00000324422,ACTN4,ZYX,9606,0.978,0,0,0.0,0.326,0.184,0.9,0.646
9606.ENSP00000252699,9606.ENSP00000377941,ACTN4,ACTN1,9606,0.998,0,0,0.049,0.177,0.949,0.9,0.775
9606.ENSP00000293379,9606.ENSP00000384515,ITGA5,PARVB,9606,0.707,0,0,0.0,0.058,0.066,0.65,0.162
9606.ENSP00000293379,9606.ENSP00000458162,ITGA5,ACTG1,9606,0.716,0,0,0.0,0.053,0.0,0.65,0.212
9606.ENSP00000293379,9606.ENSP00000494750,ITGA5,ACTB,9606,0.801,0,0,0.0,0.06,0.0,0.65,0.443
9606.ENSP00000293379,9606.ENSP00000377941,ITGA5,ACTN1,9606,0.965,0,0,0.0,0.266,0.0,0.9,0.565
9606.ENSP00000293379,9606.ENSP00000379350,ITGA5,ITGB1,9606,0.999,0,0,0.0,0.128,0.989,0.9,0.999
9606.ENSP00000304669,9606.ENSP00000458162,CTNNA1,ACTG1,9606,0.953,0,0,0.0,0.062,0.05,0.9,0.539
9606.ENSP00000304669,9606.ENSP00000494750,CTNNA1,ACTB,9606,0.957,0,0,0.0,0.072,0.108,0.9,0.55
9606.ENSP00000304669,9606.ENSP00000377941,CTNNA1,ACTN1,9606,0.974,0,0,0.0,0.101,0.628,0.9,0.332
9606.ENSP00000324422,9606.ENSP00000458162,ZYX,ACTG1,9606,0.931,0,0,0.0,0.082,0.0,0.9,0.309
9606.ENSP00000324422,9606.ENSP00000494750,ZYX,ACTB,9606,0.942,0,0,0.0,0.143,0.124,0.9,0.319
9606.ENSP00000324422,9606.ENSP00000377941,ZYX,ACTN1,9606,0.989,0,0,0.0,0.357,0.501,0.9,0.702
9606.ENSP00000360305,9606.ENSP00000377941,PDLIM1,ACTN1,9606,0.972,0,0,0.0,0.124,0.801,0.0,0.853
9606.ENSP00000377941,9606.ENSP00000384515,ACTN1,PARVB,9606,0.955,0,0,0.0,0.049,0.0,0.9,0.571
9606.ENSP00000377941,9606.ENSP00000458162,ACTN1,ACTG1,9606,0.972,0,0,0.0,0.102,0.125,0.9,0.687
9606.ENSP00000377941,9606.ENSP00000379350,ACTN1,ITGB1,9606,0.974,0,0,0.0,0.174,0.328,0.9,0.594
9606.ENSP00000377941,9606.ENSP00000494750,ACTN1,ACTB,9606,0.985,0,0,0.0,0.134,0.402,0.9,0.76
9606.ENSP00000379350,9606.ENSP00000384515,ITGB1,PARVB,9606,0.782,0,0,0.0,0.086,0.091,0.65,0.338
9606.ENSP00000379350,9606.ENSP00000458162,ITGB1,ACTG1,9606,0.955,0,0,0.0,0.102,0.077,0.9,0.53
9606.ENSP00000379350,9606.ENSP00000494750,ITGB1,ACTB,9606,0.984,0,0,0.0,0.084,0.077,0.9,0.835
9606.ENSP00000384515,9606.ENSP00000458162,PARVB,ACTG1,9606,0.912,0,0,0.0,0.044,0.0,0.9,0.161
9606.ENSP00000384515,9606.ENSP00000494750,PARVB,ACTB,9606,0.915,0,0,0.0,0.047,0.0,0.9,0.185
9606.ENSP00000458162,9606.ENSP00000494750,ACTG1,ACTB,9606,0.999,0,0,0.047,0.778,0.983,0.9,0.795
9606.ENSP00000222005,9606.ENSP00000265734,CDC37,CDK6,9606,0.964,0,0,0.0,0.042,0.712,0.0,0.883
9606.ENSP00000222005,9606.ENSP00000360609,CDC37,HSP90AB1,9606,0.999,0,0,0.0,0.155,0.992,0.8,0.998
9606.ENSP00000222005,9606.ENSP00000257904,CDC37,CDK4,9606,0.999,0,0,0.0,0.065,0.989,0.0,0.996
9606.ENSP00000227507,9606.ENSP00000360609,CCND1,HSP90AB1,9606,0.711,0,0,0.0,0.05,0.067,0.0,0.701
9606.ENSP00000227507,9606.ENSP00000262643,CCND1,CCNE1,9606,0.841,0,0,0.0,0.104,0.0,0.5,0.674
9606.ENSP00000227507,9606.ENSP00000261254,CCND1,CCND2,9606,0.942,0,0,0.058,0.053,0.0,0.9,0.429
9606.ENSP00000227507,9606.ENSP00000276925,CCND1,CDKN2B,9606,0.974,0,0,0.0,0.0,0.0,0.9,0.758
9606.ENSP00000227507,9606.ENSP00000262662,CCND1,CDKN2C,9606,0.989,0,0,0.0,0.0,0.627,0.9,0.74
9606.ENSP00000227507,9606.ENSP00000267163,CCND1,RB1,9606,0.998,0,0,0.0,0.0,0.932,0.9,0.831
9606.ENSP00000227507,9606.ENSP00000228872,CCND1,CDKN1B,9606,0.999,0,0,0.0,0.098,0.991,0.9,0.992
9606.ENSP00000227507,9606.ENSP00000257904,CCND1,CDK4,9606,0.999,0,0,0.0,0.131,0.999,0.9,0.999
9606.ENSP00000227507,9606.ENSP00000265734,CCND1,CDK6,9606,0.999,0,0,0.0,0.112,0.995,0.9,0.998
9606.ENSP00000228872,9606.ENSP00000267163,CDKN1B,RB1,9606,0.818,0,0,0.0,0.049,0.096,0.5,0.626
9606.ENSP00000228872,9606.ENSP00000276925,CDKN1B,CDKN2B,9606,0.859,0,0,0.0,0.0,0.049,0.5,0.727
9606.ENSP00000228872,9606.ENSP00000262662,CDKN1B,CDKN2C,9606,0.956,0,0,0.0,0.047,0.049,0.5,0.915
9606.ENSP00000228872,9606.ENSP00000257904,CDKN1B,CDK4,9606,0.999,0,0,0.0,0.087,0.999,0.9,0.996
9606.ENSP00000228872,9606.ENSP00000265734,CDKN1B,CDK6,9606,0.999,0,0,0.0,0.087,0.994,0.9,0.983
9606.ENSP00000228872,9606.ENSP00000262643,CDKN1B,CCNE1,9606,0.999,0,0,0.0,0.105,0.996,0.9,0.842
9606.ENSP00000228872,9606.ENSP00000261254,CDKN1B,CCND2,9606,0.999,0,0,0.0,0.098,0.994,0.9,0.707
9606.ENSP00000257904,9606.ENSP00000267163,CDK4,RB1,9606,0.999,0,0,0.0,0.077,0.994,0.9,0.984
9606.ENSP00000257904,9606.ENSP00000261254,CDK4,CCND2,9606,0.999,0,0,0.0,0.11,0.995,0.9,0.996
9606.ENSP00000257904,9606.ENSP00000262662,CDK4,CDKN2C,9606,0.999,0,0,0.0,0.074,0.994,0.9,0.997
9606.ENSP00000257904,9606.ENSP00000265734,CDK4,CDK6,9606,0.999,0,0,0.055,0.072,0.72,0.9,0.983
9606.ENSP00000257904,9606.ENSP00000276925,CDK4,CDKN2B,9606,0.999,0,0,0.0,0.0,0.897,0.9,0.997
9606.ENSP00000257904,9606.ENSP00000262643,CDK4,CCNE1,9606,0.999,0,0,0.0,0.087,0.995,0.8,0.896
9606.ENSP00000257904,9606.ENSP00000360609,CDK4,HSP90AB1,9606,0.999,0,0,0.0,0.165,0.962,0.0,0.991
9606.ENSP00000261254,9606.ENSP00000276925,CCND2,CDKN2B,9606,0.962,0,0,0.0,0.0,0.177,0.9,0.584
9606.ENSP00000261254,9606.ENSP00000262662,CCND2,CDKN2C,9606,0.963,0,0,0.0,0.0,0.175,0.9,0.588
9606.ENSP00000261254,9606.ENSP00000267163,CCND2,RB1,9606,0.988,0,0,0.0,0.042,0.767,0.9,0.547
9606.ENSP00000261254,9606.ENSP00000265734,CCND2,CDK6,9606,0.999,0,0,0.0,0.169,0.995,0.9,0.996
9606.ENSP00000262643,9606.ENSP00000267163,CCNE1,RB1,9606,0.994,0,0,0.0,0.189,0.863,0.9,0.584
9606.ENSP00000262643,9606.ENSP00000265734,CCNE1,CDK6,9606,0.999,0,0,0.0,0.077,0.995,0.8,0.885
9606.ENSP00000262662,9606.ENSP00000276925,CDKN2C,CDKN2B,9606,0.751,0,0,0.0,0.0,0.454,0.5,0.164
9606.ENSP00000262662,9606.ENSP00000265734,CDKN2C,CDK6,9606,0.999,0,0,0.0,0.08,0.999,0.9,0.997
9606.ENSP00000265734,9606.ENSP00000360609,CDK6,HSP90AB1,9606,0.711,0,0,0.0,0.09,0.262,0.0,0.604
9606.ENSP00000265734,9606.ENSP00000267163,CDK6,RB1,9606,0.997,0,0,0.0,0.095,0.871,0.9,0.84
9606.ENSP00000265734,9606.ENSP00000276925,CDK6,CDKN2B,9606,0.999,0,0,0.0,0.0,0.994,0.9,0.997
9606.ENSP00000252242,9606.ENSP00000373370,KRT5,FLG2,9606,0.725,0,0,0.0,0.069,0.099,0.0,0.699
9606.ENSP00000252242,9606.ENSP00000357789,KRT5,FLG,9606,0.738,0,0,0.0,0.089,0.099,0.0,0.707
9606.ENSP00000252242,9606.ENSP00000269576,KRT5,KRT10,9606,0.793,0,0,0.0,0.079,0.734,0.0,0.226
9606.ENSP00000252242,9606.ENSP00000357731,KRT5,LOR,9606,0.815,0,0,0.0,0.167,0.0,0.0,0.787
9606.ENSP00000252242,9606.ENSP00000301653,KRT5,KRT16,9606,0.861,0,0,0.105,0.511,0.626,0.0,0.25
9606.ENSP00000252242,9606.ENSP00000310861,KRT5,KRT2,9606,0.871,0,0,0.057,0.067,0.778,0.4,0.072
9606.ENSP00000252242,9606.ENSP00000252244,KRT5,KRT1,9606,0.923,0,0,0.057,0.095,0.79,0.4,0.396
9606.ENSP00000252244,9606.ENSP00000308720,KRT1,PRSS1,9606,0.786,0,0,0.0,0.055,0.778,0.0,0.06
9606.ENSP00000252244,9606.ENSP00000357753,KRT1,IVL,9606,0.892,0,0,0.0,0.067,0.292,0.0,0.85
9606.ENSP00000252244,9606.ENSP00000342710,KRT1,KRT77,9606,0.898,0,0,0.058,0.138,0.762,0.4,0.259
9606.ENSP00000252244,9606.ENSP00000357731,KRT1,LOR,9606,0.953,0,0,0.0,0.279,0.292,0.0,0.917
9606.ENSP00000252244,9606.ENSP00000357789,KRT1,FLG,9606,0.953,0,0,0.0,0.189,0.099,0.0,0.942
9606.ENSP00000252244,9606.ENSP00000373370,KRT1,FLG2,9606,0.955,0,0,0.0,0.217,0.099,0.0,0.942
9606.ENSP00000252244,9606.ENSP00000310861,KRT1,KRT2,9606,0.956,0,0,0.057,0.336,0.835,0.4,0.398
9606.ENSP00000252244,9606.ENSP00000269576,KRT1,KRT10,9606,0.999,0,0,0.061,0.104,0.983,0.0,0.968
9606.ENSP00000269576,9606.ENSP00000308720,KRT10,PRSS1,9606,0.78,0,0,0.0,0.049,0.778,0.0,0.042
9606.ENSP00000269576,9606.ENSP00000301653,KRT10,KRT16,9606,0.788,0,0,0.05,0.106,0.612,0.4,0.093
9606.ENSP00000269576,9606.ENSP00000342710,KRT10,KRT77,9606,0.804,0,0,0.077,0.088,0.762,0.0,0.139
9606.ENSP00000269576,9606.ENSP00000310861,KRT10,KRT2,9606,0.904,0,0,0.0,0.141,0.835,0.0,0.382
9606.ENSP00000269576,9606.ENSP00000373370,KRT10,FLG2,9606,0.932,0,0,0.0,0.18,0.099,0.0,0.916
9606.ENSP00000269576,9606.ENSP00000357789,KRT10,FLG,9606,0.932,0,0,0.0,0.163,0.099,0.0,0.917
9606.ENSP00000269576,9606.ENSP00000357753,KRT10,IVL,9606,0.933,0,0,0.0,0.054,0.0,0.0,0.933
9606.ENSP00000269576,9606.ENSP00000357731,KRT10,LOR,9606,0.948,0,0,0.0,0.208,0.0,0.0,0.938
9606.ENSP00000308720,9606.ENSP00000310861,PRSS1,KRT2,9606,0.745,0,0,0.0,0.055,0.741,0.0,0.042
9606.ENSP00000310861,9606.ENSP00000373370,KRT2,FLG2,9606,0.78,0,0,0.0,0.529,0.099,0.0,0.523
9606.ENSP00000310861,9606.ENSP00000357731,KRT2,LOR,9606,0.8,0,0,0.0,0.632,0.0,0.0,0.479
9606.ENSP00000310861,9606.ENSP00000342710,KRT2,KRT77,9606,0.894,0,0,0.055,0.393,0.722,0.4,0.065
9606.ENSP00000357731,9606.ENSP00000357789,LOR,FLG,9606,0.998,0,0,0.0,0.44,0.0,0.5,0.996
9606.ENSP00000357731,9606.ENSP00000357753,LOR,IVL,9606,0.999,0,0,0.0,0.086,0.292,0.5,0.999
9606.ENSP00000357731,9606.ENSP00000373370,LOR,FLG2,9606,0.999,0,0,0.0,0.778,0.0,0.0,0.997
9606.ENSP00000357753,9606.ENSP00000373370,IVL,FLG2,9606,0.995,0,0,0.0,0.067,0.099,0.0,0.995
9606.ENSP00000357753,9606.ENSP00000357789,IVL,FLG,9606,0.997,0,0,0.0,0.109,0.099,0.5,0.994
9606.ENSP00000357789,9606.ENSP00000373370,FLG,FLG2,9606,0.832,0,0,0.0,0.689,0.238,0.0,0.349
9606.ENSP00000249373,9606.ENSP00000317578,SMO,GRK3,9606,0.935,0,0,0.0,0.0,0.247,0.9,0.209
9606.ENSP00000249373,9606.ENSP00000367872,SMO,GNB1,9606,0.951,0,0,0.0,0.047,0.948,0.0,0.074
9606.ENSP00000249373,9606.ENSP00000312262,SMO,GRK2,9606,0.99,0,0,0.0,0.0,0.444,0.9,0.844
9606.ENSP00000249373,9606.ENSP00000409581,SMO,ARRB1,9606,0.994,0,0,0.0,0.0,0.353,0.9,0.916
9606.ENSP00000249373,9606.ENSP00000403701,SMO,ARRB2,9606,0.997,0,0,0.0,0.0,0.353,0.9,0.959
9606.ENSP00000286548,9606.ENSP00000394624,GNAQ,OPRM1,9606,0.823,0,0,0.0,0.0,0.115,0.5,0.633
9606.ENSP00000286548,9606.ENSP00000403701,GNAQ,ARRB2,9606,0.861,0,0,0.0,0.075,0.063,0.0,0.852
9606.ENSP00000286548,9606.ENSP00000409581,GNAQ,ARRB1,9606,0.908,0,0,0.0,0.058,0.377,0.0,0.855
9606.ENSP00000286548,9606.ENSP00000319635,GNAQ,CXCR2,9606,0.953,0,0,0.0,0.092,0.115,0.9,0.489
9606.ENSP00000286548,9606.ENSP00000367872,GNAQ,GNB1,9606,0.997,0,0,0.0,0.155,0.983,0.54,0.655
9606.ENSP00000286548,9606.ENSP00000312262,GNAQ,GRK2,9606,0.999,0,0,0.0,0.044,0.809,0.5,0.995
9606.ENSP00000305372,9606.ENSP00000394624,ADRB2,OPRM1,9606,0.743,0,0,0.1,0.068,0.0,0.0,0.719
9606.ENSP00000305372,9606.ENSP00000317578,ADRB2,GRK3,9606,0.825,0,0,0.0,0.051,0.333,0.5,0.514
9606.ENSP00000305372,9606.ENSP00000312262,ADRB2,GRK2,9606,0.983,0,0,0.0,0.045,0.646,0.5,0.913
9606.ENSP00000305372,9606.ENSP00000403701,ADRB2,ARRB2,9606,0.999,0,0,0.0,0.055,0.786,0.7,0.998
9606.ENSP00000305372,9606.ENSP00000409581,ADRB2,ARRB1,9606,0.999,0,0,0.0,0.046,0.108,0.7,0.999
9606.ENSP00000312262,9606.ENSP00000394624,GRK2,OPRM1,9606,0.951,0,0,0.0,0.0,0.097,0.9,0.506
9606.ENSP00000312262,9606.ENSP00000319635,GRK2,CXCR2,9606,0.956,0,0,0.0,0.045,0.097,0.65,0.872
9606.ENSP00000312262,9606.ENSP00000317578,GRK2,GRK3,9606,0.961,0,0,0.049,0.0,0.62,0.9,0.053
9606.ENSP00000312262,9606.ENSP00000367872,GRK2,GNB1,9606,0.99,0,0,0.0,0.088,0.973,0.5,0.263
9606.ENSP00000312262,9606.ENSP00000378338,GRK2,GIT1,9606,0.997,0,0,0.0,0.088,0.625,0.0,0.993
9606.ENSP00000312262,9606.ENSP00000409581,GRK2,ARRB1,9606,0.998,0,0,0.0,0.074,0.475,0.8,0.981
9606.ENSP00000312262,9606.ENSP00000403701,GRK2,ARRB2,9606,0.999,0,0,0.0,0.118,0.471,0.8,0.99
9606.ENSP00000317578,9606.ENSP00000409581,GRK3,ARRB1,9606,0.933,0,0,0.0,0.099,0.052,0.8,0.656
9606.ENSP00000317578,9606.ENSP00000394624,GRK3,OPRM1,9606,0.936,0,0,0.0,0.0,0.097,0.9,0.35
9606.ENSP00000317578,9606.ENSP00000403701,GRK3,ARRB2,9606,0.965,0,0,0.0,0.081,0.046,0.8,0.828
9606.ENSP00000319635,9606.ENSP00000367872,CXCR2,GNB1,9606,0.828,0,0,0.0,0.07,0.818,0.0,0.065
9606.ENSP00000319635,9606.ENSP00000403701,CXCR2,ARRB2,9606,0.89,0,0,0.0,0.122,0.108,0.65,0.648
9606.ENSP00000319635,9606.ENSP00000409581,CXCR2,ARRB1,9606,0.953,0,0,0.0,0.081,0.341,0.65,0.806
9606.ENSP00000367872,9606.ENSP00000394624,GNB1,OPRM1,9606,0.938,0,0,0.0,0.0,0.818,0.65,0.112
9606.ENSP00000394624,9606.ENSP00000409581,OPRM1,ARRB1,9606,0.983,0,0,0.0,0.051,0.108,0.9,0.827
9606.ENSP00000394624,9606.ENSP00000403701,OPRM1,ARRB2,9606,0.986,0,0,0.0,0.051,0.108,0.9,0.861
9606.ENSP00000403701,9606.ENSP00000409581,ARRB2,ARRB1,9606,0.986,0,0,0.052,0.092,0.781,0.9,0.416
